filing_dates,ticker
2018-02-16,IDXX
2018-05-04,IDXX
2018-08-01,IDXX
2018-11-01,IDXX
2019-02-15 00:00:00,IDXX
2016-08-22 00:00:00,IEA
2016-11-14 00:00:00,IEA
2017-03-30 00:00:00,IEA
2017-05-12 00:00:00,IEA
2017-08-11 00:00:00,IEA
2017-11-13 00:00:00,IEA
2018-03-06 00:00:00,IEA
2018-05-10 00:00:00,IEA
2018-08-09 00:00:00,IEA
2018-11-08 00:00:00,IEA
2019-03-14 00:00:00,IEA
2015-12-18,IEC
2016-02-12,IEC
2016-05-13,IEC
2016-08-10,IEC
2016-12-16,IEC
2017-02-10,IEC
2017-05-10,IEC
2017-08-09,IEC
2017-12-06,IEC
2018-02-07,IEC
2018-05-09,IEC
2018-08-08,IEC
2018-11-29,IEC
2019-02-06 00:00:00,IEC
2015-12-11,IESC
2016-02-08,IESC
2016-05-09,IESC
2016-08-08,IESC
2016-12-09,IESC
2017-02-08,IESC
2017-05-05,IESC
2017-08-04,IESC
2017-12-08,IESC
2018-02-06,IESC
2018-05-04,IESC
2018-08-03,IESC
2018-12-07,IESC
2019-02-05 00:00:00,IESC
2015-11-09,IFF
2016-03-01,IFF
2016-05-09,IFF
2016-08-08,IFF
2016-11-07,IFF
2017-02-28,IFF
2017-05-08,IFF
2017-08-08,IFF
2017-11-07,IFF
2018-02-27,IFF
2018-05-07,IFF
2018-08-07,IFF
2018-11-05,IFF
2019-02-26 00:00:00,IFF
2017-02-14,IFMK
2017-06-29,IFMK
2017-08-14,IFMK
2017-11-14,IFMK
2018-02-14,IFMK
2018-06-29,IFMK
2018-07-03,IFMK
2018-08-14,IFMK
2018-11-14,IFMK
2019-02-14 00:00:00,IFMK
2015-11-13,IGC
2016-02-16,IGC
2016-07-14,IGC
2016-08-16,IGC
2016-11-21,IGC
2017-02-21,IGC
2017-07-14,IGC
2017-08-18,IGC
2017-11-17,IGC
2018-02-20,IGC
2018-06-21,IGC
2018-08-03,IGC
2018-10-16,IGC
2019-02-12 00:00:00,IGC
2015-11-09,IHC
2016-06-06,IHC
2016-08-01,IHC
2016-08-15,IHC
2016-11-09,IHC
2017-05-22,IHC
2017-06-02,IHC
2017-06-16,IHC
2017-08-09,IHC
2017-11-09,IHC
2018-03-26,IHC
2018-04-30,IHC
2018-05-10,IHC
2018-08-09,IHC
2018-11-08,IHC
2019-03-15 00:00:00,IHC
2015-12-15,IHT
2016-04-29,IHT
2016-06-14,IHT
2016-09-14,IHT
2016-12-15,IHT
2017-05-01,IHT
2017-06-13,IHT
2017-09-14,IHT
2017-12-15,IHT
2018-05-16,IHT
2018-06-26,IHT
2018-09-14,IHT
2018-12-14,IHT
2015-11-09,III
2016-03-10,III
2016-05-09,III
2016-08-08,III
2016-11-08,III
2017-03-15,III
2017-05-09,III
2017-08-07,III
2017-11-09,III
2018-03-16,III
2018-05-10,III
2018-08-06,III
2018-11-09,III
2019-03-15 00:00:00,III
2015-10-30,IIIN
2016-01-21,IIIN
2016-04-21,IIIN
2016-07-21,IIIN
2016-10-28,IIIN
2017-01-19,IIIN
2017-04-20,IIIN
2017-07-20,IIIN
2017-10-27,IIIN
2018-01-18,IIIN
2018-04-23,IIIN
2018-07-19,IIIN
2018-10-26,IIIN
2019-01-17,IIIN
2018-08-13,IIIV
2018-12-07,IIIV
2019-02-14 00:00:00,IIIV
2015-11-12,IIN
2016-03-11,IIN
2016-05-12,IIN
2016-08-15,IIN
2016-11-14,IIN
2017-03-15,IIN
2017-05-15,IIN
2017-08-14,IIN
2017-11-14,IIN
2018-03-13,IIN
2018-05-15,IIN
2018-08-09,IIN
2018-11-14,IIN
2019-03-14 00:00:00,IIN
2017-03-23,IIPR
2017-05-11,IIPR
2017-08-10,IIPR
2017-11-09,IIPR
2018-03-29,IIPR
2018-05-10,IIPR
2018-08-13,IIPR
2018-11-08,IIPR
2019-03-14 00:00:00,IIPR
2015-11-06,IIVI
2016-02-08,IIVI
2016-05-09,IIVI
2016-08-26,IIVI
2016-11-08,IIVI
2017-02-01,IIVI
2017-05-02,IIVI
2017-08-21,IIVI
2017-11-08,IIVI
2018-02-08,IIVI
2018-05-09,IIVI
2018-08-28,IIVI
2018-11-08,IIVI
2019-02-08 00:00:00,IIVI
2015-11-12,IKNX
2016-03-02,IKNX
2016-05-12,IKNX
2016-08-12,IKNX
2016-11-14,IKNX
2017-03-03,IKNX
2017-05-10,IKNX
2017-08-14,IKNX
2017-11-14,IKNX
2018-03-02,IKNX
2018-05-14,IKNX
2018-08-13,IKNX
2018-11-13,IKNX
2019-03-01 00:00:00,IKNX
2015-11-02,ILMN
2016-03-02,ILMN
2016-05-09,ILMN
2016-08-02,ILMN
2016-11-08,ILMN
2017-02-14,ILMN
2017-05-05,ILMN
2017-08-03,ILMN
2017-10-25,ILMN
2018-02-13,ILMN
2018-04-25,ILMN
2018-07-31,ILMN
2018-10-24,ILMN
2019-02-12 00:00:00,ILMN
2015-10-28,IMAX
2016-02-24,IMAX
2016-04-21,IMAX
2016-07-20,IMAX
2016-10-20,IMAX
2017-02-23,IMAX
2017-04-20,IMAX
2017-07-26,IMAX
2017-10-26,IMAX
2018-02-27,IMAX
2018-05-01,IMAX
2018-07-25,IMAX
2018-10-25,IMAX
2019-02-26 00:00:00,IMAX
2015-11-12,IMDZ
2016-03-15,IMDZ
2016-05-10,IMDZ
2016-08-09,IMDZ
2016-11-09,IMDZ
2017-03-07,IMDZ
2017-05-03,IMDZ
2017-05-04,IMDZ
2017-08-02,IMDZ
2017-11-01,IMDZ
2018-03-14,IMDZ
2018-05-03,IMDZ
2018-08-01,IMDZ
2018-11-06,IMDZ
2019-03-13 00:00:00,IMDZ
2019-03-28 00:00:00,IMDZ
2015-10-30,IMGN
2016-02-04,IMGN
2016-05-04,IMGN
2016-08-25,IMGN
2016-11-04,IMGN
2017-05-05,IMGN
2017-08-04,IMGN
2017-11-09,IMGN
2018-03-07,IMGN
2018-05-09,IMGN
2018-08-03,IMGN
2018-11-02,IMGN
2019-03-01 00:00:00,IMGN
2015-11-09,IMH
2016-03-11,IMH
2016-04-22,IMH
2016-05-09,IMH
2016-08-08,IMH
2016-11-08,IMH
2017-03-09,IMH
2017-04-28,IMH
2017-05-09,IMH
2017-08-09,IMH
2017-11-09,IMH
2018-03-16,IMH
2018-04-30,IMH
2018-05-10,IMH
2018-08-09,IMH
2018-11-08,IMH
2019-03-15 00:00:00,IMH
2015-11-06,IMI
2016-03-28,IMI
2016-05-05,IMI
2016-08-04,IMI
2016-11-02,IMI
2017-03-03,IMI
2017-05-04,IMI
2017-08-08,IMI
2017-11-02,IMI
2018-03-02,IMI
2018-05-08,IMI
2018-08-06,IMI
2018-11-06,IMI
2019-03-08 00:00:00,IMI
2015-12-10,IMKTA
2016-02-04,IMKTA
2016-05-05,IMKTA
2016-08-03,IMKTA
2016-12-16,IMKTA
2017-02-01,IMKTA
2017-05-03,IMKTA
2017-08-02,IMKTA
2017-12-06,IMKTA
2018-01-26,IMKTA
2018-02-08,IMKTA
2018-05-09,IMKTA
2018-08-09,IMKTA
2018-12-07,IMKTA
2019-02-07 00:00:00,IMKTA
2015-10-30,IMMR
2016-02-26,IMMR
2016-05-06,IMMR
2016-08-05,IMMR
2016-11-04,IMMR
2017-03-03,IMMR
2017-05-05,IMMR
2017-08-04,IMMR
2017-11-03,IMMR
2018-02-27,IMMR
2018-04-30,IMMR
2018-05-11,IMMR
2018-07-31,IMMR
2018-08-03,IMMR
2018-11-02,IMMR
2018-11-06,IMMR
2019-02-27 00:00:00,IMMR
2015-11-04,IMMU
2016-02-03,IMMU
2016-05-04,IMMU
2016-08-18,IMMU
2016-10-04,IMMU
2016-11-02,IMMU
2017-02-09,IMMU
2017-02-10,IMMU
2017-05-10,IMMU
2017-08-16,IMMU
2017-09-15,IMMU
2017-09-18,IMMU
2017-11-09,IMMU
2018-02-08,IMMU
2018-05-09,IMMU
2018-08-23,IMMU
2018-08-24,IMMU
2018-10-29,IMMU
2018-11-07,IMMU
2018-12-06,IMMU
2015-11-09,IMUC
2016-03-30,IMUC
2016-05-13,IMUC
2016-08-22,IMUC
2016-11-10,IMUC
2017-03-09,IMUC
2017-05-15,IMUC
2017-08-14,IMUC
2017-11-21,IMUC
2018-03-14,IMUC
2018-05-14,IMUC
2018-08-13,IMUC
2015-11-05,INAP
2016-02-18,INAP
2016-05-05,INAP
2016-08-04,INAP
2016-11-03,INAP
2017-03-13,INAP
2017-05-10,INAP
2017-08-03,INAP
2017-11-02,INAP
2018-03-15,INAP
2018-05-03,INAP
2018-08-02,INAP
2018-11-01,INAP
2019-03-18 00:00:00,INAP
2015-11-03,INBK
2016-03-10,INBK
2016-05-04,INBK
2016-08-02,INBK
2016-11-07,INBK
2017-03-14,INBK
2017-05-03,INBK
2017-08-03,INBK
2017-11-07,INBK
2018-03-08,INBK
2018-05-08,INBK
2018-08-08,INBK
2018-11-09,INBK
2019-03-14 00:00:00,INBK
2015-11-03,INCY
2016-02-12,INCY
2016-03-15,INCY
2016-05-09,INCY
2016-08-09,INCY
2016-11-01,INCY
2017-02-14,INCY
2017-03-17,INCY
2017-05-04,INCY
2017-06-30,INCY
2017-08-01,INCY
2017-10-31,INCY
2018-02-15,INCY
2018-05-01,INCY
2018-07-31,INCY
2018-10-30,INCY
2019-02-14 00:00:00,INCY
2015-11-05,INDB
2016-02-25,INDB
2016-05-05,INDB
2016-08-04,INDB
2016-11-03,INDB
2017-02-28,INDB
2017-05-04,INDB
2017-08-03,INDB
2017-11-02,INDB
2018-02-27,INDB
2018-05-03,INDB
2018-08-02,INDB
2018-11-01,INDB
2019-02-28 00:00:00,INDB
2015-11-05,INFI
2016-02-23,INFI
2016-05-04,INFI
2016-08-09,INFI
2016-11-09,INFI
2017-03-14,INFI
2017-05-09,INFI
2017-08-03,INFI
2017-11-07,INFI
2018-03-15,INFI
2018-05-08,INFI
2018-08-07,INFI
2018-11-05,INFI
2019-03-14 00:00:00,INFI
2015-11-05,INFN
2016-02-23,INFN
2016-05-04,INFN
2016-08-02,INFN
2016-11-01,INFN
2017-02-23,INFN
2017-05-10,INFN
2017-08-08,INFN
2017-11-08,INFN
2018-02-28,INFN
2018-05-10,INFN
2018-08-08,INFN
2018-11-08,INFN
2019-03-14 00:00:00,INFN
2016-10-07,INFO
2017-01-27,INFO
2017-02-21,INFO
2017-03-28,INFO
2017-06-27,INFO
2017-09-26,INFO
2018-01-23,INFO
2018-03-27,INFO
2018-06-26,INFO
2018-09-25,INFO
2019-01-18,INFO
2019-03-26 00:00:00,INFO
2015-11-10,INGN
2016-03-14,INGN
2016-05-09,INGN
2016-08-04,INGN
2016-11-03,INGN
2017-02-28,INGN
2017-05-09,INGN
2017-08-03,INGN
2017-11-07,INGN
2018-02-27,INGN
2018-04-30,INGN
2018-08-07,INGN
2018-11-06,INGN
2019-02-26 00:00:00,INGN
2015-10-30,INGR
2016-02-19,INGR
2016-04-29,INGR
2016-07-29,INGR
2016-11-03,INGR
2017-02-22,INGR
2017-05-05,INGR
2017-08-02,INGR
2017-11-03,INGR
2018-02-21,INGR
2018-05-04,INGR
2018-08-03,INGR
2018-11-02,INGR
2019-02-25 00:00:00,INGR
2016-08-15,INNT
2016-11-16,INNT
2017-03-31,INNT
2017-05-19,INNT
2017-08-21,INNT
2017-11-08,INNT
2018-03-14,INNT
2018-05-15,INNT
2018-06-29,INNT
2018-08-14,INNT
2018-11-13,INNT
2019-03-18 00:00:00,INNT
2015-11-09,INO
2016-03-14,INO
2016-05-09,INO
2016-08-08,INO
2016-11-09,INO
2017-03-15,INO
2017-05-10,INO
2017-08-08,INO
2017-11-08,INO
2018-03-14,INO
2018-05-09,INO
2018-08-07,INO
2018-11-08,INO
2019-03-12 00:00:00,INO
2015-11-06,INOD
2016-03-14,INOD
2016-05-10,INOD
2016-08-09,INOD
2016-11-08,INOD
2017-03-15,INOD
2017-05-10,INOD
2017-08-08,INOD
2017-11-09,INOD
2018-03-22,INOD
2018-05-15,INOD
2018-08-13,INOD
2018-11-08,INOD
2019-03-26 00:00:00,INOD
2015-11-05,INOV
2016-02-26,INOV
2016-05-05,INOV
2016-08-04,INOV
2016-11-03,INOV
2017-02-23,INOV
2017-05-04,INOV
2017-08-03,INOV
2017-11-02,INOV
2018-02-21,INOV
2018-05-08,INOV
2018-08-01,INOV
2018-11-07,INOV
2019-02-20 00:00:00,INOV
2015-11-13,INPX
2016-03-30,INPX
2016-04-29,INPX
2016-05-16,INPX
2016-08-15,INPX
2016-11-16,INPX
2017-04-17,INPX
2017-05-15,INPX
2017-08-21,INPX
2017-11-20,INPX
2018-03-27,INPX
2018-05-15,INPX
2018-08-13,INPX
2018-11-06,INPX
2019-03-28 00:00:00,INPX
2015-11-13,INS
2016-03-16,INS
2016-05-10,INS
2016-08-12,INS
2016-11-14,INS
2017-03-17,INS
2017-05-09,INS
2017-08-10,INS
2017-11-09,INS
2018-03-15,INS
2018-05-09,INS
2018-08-08,INS
2018-11-08,INS
2019-03-13 00:00:00,INS
2015-11-12,INSE
2016-03-15,INSE
2016-05-10,INSE
2016-08-01,INSE
2016-11-10,INSE
2017-05-03,INSE
2017-05-08,INSE
2017-08-07,INSE
2017-12-04,INSE
2018-01-29,INSE
2018-02-05,INSE
2018-05-09,INSE
2018-08-14,INSE
2018-12-10,INSE
2019-01-28,INSE
2019-02-11 00:00:00,INSE
2015-11-09,INSG
2016-03-15,INSG
2016-05-10,INSG
2016-08-05,INSG
2016-11-07,INSG
2017-03-31,INSG
2017-05-15,INSG
2017-08-09,INSG
2017-11-07,INSG
2018-03-16,INSG
2018-04-30,INSG
2018-05-10,INSG
2018-08-08,INSG
2018-11-08,INSG
2019-03-12 00:00:00,INSG
2015-11-06,INSM
2016-02-25,INSM
2016-05-05,INSM
2016-08-04,INSM
2016-11-03,INSM
2017-02-23,INSM
2017-05-03,INSM
2017-08-03,INSM
2017-11-02,INSM
2018-02-23,INSM
2018-05-02,INSM
2018-08-02,INSM
2018-10-30,INSM
2019-02-22 00:00:00,INSM
2018-06-07,INSP
2018-08-07,INSP
2018-11-06,INSP
2019-02-26 00:00:00,INSP
2016-02-19,INST
2016-05-06,INST
2016-08-03,INST
2016-11-02,INST
2017-02-10,INST
2017-05-03,INST
2017-08-02,INST
2017-11-01,INST
2018-02-15,INST
2018-05-02,INST
2018-08-01,INST
2018-10-31,INST
2019-02-20 00:00:00,INST
2016-12-05,INSW
2017-03-31,INSW
2017-05-10,INSW
2017-08-09,INSW
2017-11-09,INSW
2018-03-12,INSW
2018-05-07,INSW
2018-08-08,INSW
2018-11-07,INSW
2019-03-12 00:00:00,INSW
2015-11-05,INSY
2016-02-29,INSY
2016-05-05,INSY
2016-08-05,INSY
2016-11-03,INSY
2017-04-03,INSY
2017-04-07,INSY
2017-05-09,INSY
2017-08-07,INSY
2017-11-03,INSY
2018-03-12,INSY
2018-05-10,INSY
2018-08-09,INSY
2018-11-09,INSY
2019-03-13 00:00:00,INSY
2015-10-28,INT
2016-02-16,INT
2016-04-29,INT
2016-07-29,INT
2016-10-28,INT
2016-10-31,INT
2017-02-21,INT
2017-04-28,INT
2017-07-28,INT
2017-10-31,INT
2018-02-28,INT
2018-04-30,INT
2018-07-30,INT
2018-10-30,INT
2019-03-01 00:00:00,INT
2015-10-28,INTC
2016-02-12,INTC
2016-05-02,INTC
2016-08-01,INTC
2016-10-31,INTC
2017-02-17,INTC
2017-04-27,INTC
2017-07-27,INTC
2017-10-26,INTC
2018-02-16,INTC
2018-04-27,INTC
2018-07-27,INTC
2018-10-26,INTC
2019-02-01 00:00:00,INTC
2015-11-13,INTT
2016-03-29,INTT
2016-05-13,INTT
2016-08-12,INTT
2016-11-14,INTT
2017-03-27,INTT
2017-05-12,INTT
2017-08-14,INTT
2017-11-14,INTT
2018-03-28,INTT
2018-05-14,INTT
2018-08-13,INTT
2018-11-13,INTT
2019-03-26 00:00:00,INTT
2015-11-20,INTU
2016-02-25,INTU
2016-05-24,INTU
2016-09-01,INTU
2016-11-18,INTU
2017-02-23,INTU
2017-05-23,INTU
2017-09-01,INTU
2017-11-20,INTU
2018-02-22,INTU
2018-05-22,INTU
2018-08-31,INTU
2018-11-20,INTU
2019-02-22 00:00:00,INTU
2015-10-26,INUV
2016-02-12,INUV
2016-04-27,INUV
2016-08-04,INUV
2016-10-26,INUV
2017-02-16,INUV
2017-05-05,INUV
2017-08-08,INUV
2017-11-01,INUV
2018-02-08,INUV
2018-05-09,INUV
2018-08-08,INUV
2018-11-07,INUV
2019-03-15 00:00:00,INUV
2015-11-05,INVA
2016-02-24,INVA
2016-05-05,INVA
2016-08-04,INVA
2016-11-03,INVA
2017-02-28,INVA
2017-05-05,INVA
2017-08-08,INVA
2017-11-03,INVA
2018-02-23,INVA
2018-05-04,INVA
2018-07-26,INVA
2018-10-31,INVA
2019-02-19 00:00:00,INVA
2015-12-18,INVE
2016-03-29,INVE
2016-03-31,INVE
2016-05-13,INVE
2016-08-15,INVE
2016-11-14,INVE
2017-03-28,INVE
2017-05-15,INVE
2017-08-11,INVE
2017-11-13,INVE
2018-03-29,INVE
2018-05-15,INVE
2018-08-13,INVE
2018-11-13,INVE
2019-03-15 00:00:00,INVE
2015-11-06,INWK
2016-03-10,INWK
2016-05-10,INWK
2016-08-15,INWK
2016-11-08,INWK
2017-03-09,INWK
2017-05-08,INWK
2017-08-07,INWK
2017-11-07,INWK
2018-03-16,INWK
2018-07-27,INWK
2018-07-31,INWK
2018-08-14,INWK
2018-11-09,INWK
2019-03-19 00:00:00,INWK
2015-11-05,IO
2016-02-11,IO
2016-02-12,IO
2016-05-05,IO
2016-06-27,IO
2016-08-04,IO
2016-11-03,IO
2017-02-09,IO
2017-05-04,IO
2017-08-03,IO
2017-11-02,IO
2018-02-08,IO
2018-02-12,IO
2018-05-03,IO
2018-08-02,IO
2018-11-02,IO
2019-02-07 00:00:00,IO
2015-11-09,IONS
2016-02-26,IONS
2016-05-05,IONS
2016-06-10,IONS
2016-08-09,IONS
2016-11-09,IONS
2017-03-01,IONS
2017-05-09,IONS
2017-08-09,IONS
2017-11-07,IONS
2018-02-28,IONS
2018-05-07,IONS
2018-08-07,IONS
2018-11-06,IONS
2019-03-01 00:00:00,IONS
2015-11-04,IOSP
2016-02-17,IOSP
2016-05-04,IOSP
2016-08-03,IOSP
2016-11-03,IOSP
2017-02-15,IOSP
2017-05-10,IOSP
2017-08-09,IOSP
2017-11-08,IOSP
2018-02-15,IOSP
2018-05-09,IOSP
2018-08-08,IOSP
2018-11-07,IOSP
2019-02-20 00:00:00,IOSP
2015-12-10,IOTS
2016-03-30,IOTS
2016-05-16,IOTS
2016-08-15,IOTS
2016-11-14,IOTS
2017-03-24,IOTS
2017-04-28,IOTS
2017-05-15,IOTS
2017-06-19,IOTS
2017-08-14,IOTS
2017-11-13,IOTS
2018-03-13,IOTS
2018-05-10,IOTS
2018-08-09,IOTS
2018-11-09,IOTS
2019-03-18 00:00:00,IOTS
2015-11-06,IOVA
2016-03-11,IOVA
2016-05-09,IOVA
2016-08-09,IOVA
2016-11-04,IOVA
2017-03-09,IOVA
2017-05-03,IOVA
2017-08-03,IOVA
2017-11-02,IOVA
2018-03-12,IOVA
2018-05-10,IOVA
2018-08-07,IOVA
2018-11-06,IOVA
2019-02-28 00:00:00,IOVA
2015-11-05,IP
2016-02-25,IP
2016-05-05,IP
2016-08-05,IP
2016-11-03,IP
2017-02-22,IP
2017-05-05,IP
2017-08-04,IP
2017-11-03,IP
2018-02-22,IP
2018-05-08,IP
2018-08-03,IP
2018-11-02,IP
2019-02-20 00:00:00,IP
2015-11-09,IPAR
2016-03-14,IPAR
2016-05-10,IPAR
2016-08-09,IPAR
2016-11-08,IPAR
2017-03-13,IPAR
2017-05-09,IPAR
2017-08-07,IPAR
2017-11-08,IPAR
2018-03-13,IPAR
2018-05-08,IPAR
2018-08-07,IPAR
2018-11-05,IPAR
2019-03-01 00:00:00,IPAR
2015-11-16,IPDN
2016-03-30,IPDN
2016-05-04,IPDN
2016-05-12,IPDN
2016-08-15,IPDN
2016-11-14,IPDN
2017-03-31,IPDN
2017-05-15,IPDN
2017-08-14,IPDN
2017-11-13,IPDN
2018-03-30,IPDN
2018-04-30,IPDN
2018-05-15,IPDN
2018-08-14,IPDN
2018-11-19,IPDN
2015-10-22,IPG
2016-02-22,IPG
2016-04-22,IPG
2016-07-28,IPG
2016-10-27,IPG
2017-02-21,IPG
2017-04-21,IPG
2017-07-27,IPG
2017-10-26,IPG
2018-02-26,IPG
2018-04-27,IPG
2018-07-25,IPG
2018-10-25,IPG
2019-02-25 00:00:00,IPG
2015-11-03,IPGP
2016-02-26,IPGP
2016-05-09,IPGP
2016-08-08,IPGP
2016-11-02,IPGP
2017-02-27,IPGP
2017-05-08,IPGP
2017-08-08,IPGP
2017-11-07,IPGP
2018-02-28,IPGP
2018-05-04,IPGP
2018-08-09,IPGP
2018-11-05,IPGP
2019-02-27 00:00:00,IPGP
2015-11-05,IPHI
2016-02-29,IPHI
2016-05-04,IPHI
2016-08-09,IPHI
2016-11-07,IPHI
2017-03-01,IPHI
2017-05-08,IPHI
2017-08-08,IPHI
2017-11-07,IPHI
2018-02-28,IPHI
2018-05-09,IPHI
2018-08-07,IPHI
2018-11-07,IPHI
2019-02-28 00:00:00,IPHI
2015-11-04,IPHS
2016-02-26,IPHS
2016-04-29,IPHS
2016-08-02,IPHS
2016-10-31,IPHS
2017-02-28,IPHS
2017-05-02,IPHS
2017-06-13,IPHS
2017-08-01,IPHS
2017-10-31,IPHS
2018-03-01,IPHS
2018-05-09,IPHS
2018-07-31,IPHS
2018-11-01,IPHS
2019-02-27 00:00:00,IPHS
2015-10-27,IPI
2016-02-29,IPI
2016-05-09,IPI
2016-08-02,IPI
2016-08-04,IPI
2016-11-02,IPI
2017-02-28,IPI
2017-05-02,IPI
2017-08-02,IPI
2017-10-30,IPI
2018-02-27,IPI
2018-04-24,IPI
2018-08-02,IPI
2018-10-31,IPI
2019-03-12 00:00:00,IPI
2018-03-13,IPIC
2018-05-01,IPIC
2018-05-15,IPIC
2018-08-09,IPIC
2018-11-06,IPIC
2019-04-01 00:00:00,IPIC
2015-11-13,IPWR
2016-03-30,IPWR
2016-05-13,IPWR
2016-08-12,IPWR
2016-11-14,IPWR
2017-03-29,IPWR
2017-05-12,IPWR
2017-08-11,IPWR
2017-11-09,IPWR
2018-04-02,IPWR
2018-05-15,IPWR
2018-08-14,IPWR
2018-11-15,IPWR
2019-04-01 00:00:00,IPWR
2015-10-28 00:00:00,IQV
2016-02-11 00:00:00,IQV
2016-05-03 00:00:00,IQV
2016-07-27 00:00:00,IQV
2016-11-03 00:00:00,IQV
2017-02-16 00:00:00,IQV
2017-05-08 00:00:00,IQV
2017-08-04 00:00:00,IQV
2017-10-27 00:00:00,IQV
2018-02-16 00:00:00,IQV
2018-05-04 00:00:00,IQV
2018-07-27 00:00:00,IQV
2018-10-25 00:00:00,IQV
2019-02-19 00:00:00,IQV
2015-10-30,IRBT
2016-02-19,IRBT
2016-05-06,IRBT
2016-08-05,IRBT
2016-11-07,IRBT
2017-02-17,IRBT
2017-05-05,IRBT
2017-08-04,IRBT
2017-11-03,IRBT
2018-02-16,IRBT
2018-05-04,IRBT
2018-08-03,IRBT
2018-11-02,IRBT
2019-02-14 00:00:00,IRBT
2015-10-29,IRDM
2016-02-25,IRDM
2016-04-28,IRDM
2016-07-28,IRDM
2016-10-27,IRDM
2017-02-23,IRDM
2017-04-27,IRDM
2017-07-27,IRDM
2017-10-26,IRDM
2018-02-22,IRDM
2018-04-26,IRDM
2018-07-31,IRDM
2018-10-25,IRDM
2019-02-28 00:00:00,IRDM
2015-11-10,IRIX
2016-03-31,IRIX
2016-05-09,IRIX
2016-08-08,IRIX
2016-11-07,IRIX
2017-03-15,IRIX
2017-05-09,IRIX
2017-08-08,IRIX
2017-11-07,IRIX
2018-03-14,IRIX
2018-05-08,IRIX
2018-08-08,IRIX
2018-11-06,IRIX
2019-03-29 00:00:00,IRIX
2015-10-30,IRM
2016-02-26,IRM
2016-04-28,IRM
2016-08-04,IRM
2016-11-01,IRM
2017-02-23,IRM
2017-04-27,IRM
2017-07-28,IRM
2017-10-26,IRM
2018-02-16,IRM
2018-04-26,IRM
2018-07-27,IRM
2018-10-25,IRM
2019-02-14 00:00:00,IRM
2015-11-10,IRMD
2016-03-10,IRMD
2016-05-06,IRMD
2016-08-05,IRMD
2016-11-01,IRMD
2016-11-04,IRMD
2017-03-10,IRMD
2017-05-05,IRMD
2017-08-04,IRMD
2017-11-06,IRMD
2018-03-08,IRMD
2018-05-08,IRMD
2018-08-08,IRMD
2018-11-07,IRMD
2019-03-07 00:00:00,IRMD
2015-11-09,IRT
2016-03-11,IRT
2016-05-06,IRT
2016-08-05,IRT
2016-11-04,IRT
2017-03-03,IRT
2017-05-05,IRT
2017-08-04,IRT
2017-10-31,IRT
2018-02-23,IRT
2018-04-30,IRT
2018-08-02,IRT
2018-11-01,IRT
2019-02-22 00:00:00,IRT
2016-12-05,IRTC
2017-03-31,IRTC
2017-05-12,IRTC
2017-08-07,IRTC
2017-11-14,IRTC
2018-03-01,IRTC
2018-05-10,IRTC
2018-08-03,IRTC
2018-10-30,IRTC
2019-03-04 00:00:00,IRTC
2015-11-05,IRWD
2016-02-19,IRWD
2016-05-10,IRWD
2016-08-08,IRWD
2016-11-07,IRWD
2017-02-22,IRWD
2017-05-08,IRWD
2017-08-03,IRWD
2017-11-02,IRWD
2018-02-22,IRWD
2018-04-27,IRWD
2018-05-04,IRWD
2018-08-06,IRWD
2018-11-06,IRWD
2019-02-25 00:00:00,IRWD
2016-01-27,ISCA
2016-04-06,ISCA
2016-07-05,ISCA
2016-10-06,ISCA
2017-01-27,ISCA
2017-04-04,ISCA
2017-07-03,ISCA
2017-10-10,ISCA
2018-01-26,ISCA
2018-04-03,ISCA
2018-05-25,ISCA
2018-07-09,ISCA
2018-10-04,ISCA
2019-01-25,ISCA
2019-04-04 00:00:00,ISCA
2015-11-05,ISDR
2016-03-03,ISDR
2016-05-09,ISDR
2016-08-04,ISDR
2016-11-03,ISDR
2017-03-14,ISDR
2017-04-28,ISDR
2017-05-04,ISDR
2017-08-03,ISDR
2017-11-02,ISDR
2018-03-01,ISDR
2018-03-05,ISDR
2018-05-03,ISDR
2018-08-02,ISDR
2018-11-01,ISDR
2019-02-28 00:00:00,ISDR
2015-10-29,ISIG
2016-03-18,ISIG
2016-04-29,ISIG
2016-07-28,ISIG
2016-10-27,ISIG
2017-03-07,ISIG
2017-05-04,ISIG
2017-08-04,ISIG
2017-08-14,ISIG
2017-11-06,ISIG
2018-03-15,ISIG
2018-04-30,ISIG
2018-05-08,ISIG
2018-08-07,ISIG
2018-11-14,ISIG
2019-03-07 00:00:00,ISIG
2015-11-12,ISNS
2015-12-22,ISNS
2016-03-10,ISNS
2016-05-12,ISNS
2016-08-08,ISNS
2016-08-09,ISNS
2016-11-10,ISNS
2017-03-24,ISNS
2017-05-10,ISNS
2017-08-10,ISNS
2017-11-13,ISNS
2018-03-14,ISNS
2018-05-14,ISNS
2018-08-09,ISNS
2018-11-13,ISNS
2019-03-14 00:00:00,ISNS
2015-11-09,ISR
2016-02-09,ISR
2016-05-10,ISR
2016-09-09,ISR
2016-11-09,ISR
2017-02-09,ISR
2017-05-10,ISR
2017-09-28,ISR
2017-11-14,ISR
2018-02-09,ISR
2018-05-04,ISR
2018-09-26,ISR
2018-11-09,ISR
2019-02-13 00:00:00,ISR
2015-10-21,ISRG
2016-02-02,ISRG
2016-04-19,ISRG
2016-07-20,ISRG
2016-10-19,ISRG
2017-02-06,ISRG
2017-04-19,ISRG
2017-07-21,ISRG
2017-10-20,ISRG
2018-02-02,ISRG
